thisN,thisTrialN,thisRepN,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,Intertrial_Mouse.x,Intertrial_Mouse.y,Intertrial_Mouse.leftButton,Intertrial_Mouse.midButton,Intertrial_Mouse.rightButton,Intertrial_Mouse.time,key_resp_5.keys,key_resp_5.rt,key_resp_5.duration,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,thisRow.t,notes,Welcome_Screen.started,Welcome_Text.started,mouse_2.started,Welcome_Screen.stopped,mouse_2.x,mouse_2.y,mouse_2.leftButton,mouse_2.midButton,mouse_2.rightButton,mouse_2.time,Trial_2.started,PLUS_FP.started,mouse.started,Photodiode_plus.started,Photodiode_plus.stopped,PLUS_FP.stopped,polygon.started,Photodiode_polygon.started,Photodiode_polygon.stopped,Trial_2.stopped,FixDur,Type,RT,trials_2.mouse.x,trials_2.mouse.y,trials_2.mouse.leftButton,trials_2.mouse.midButton,trials_2.mouse.rightButton,trials_2.mouse.time,Intertrial_Period.started,Photodiode_2.started,Intertrial_Mouse.started,Photodiode_2.stopped,Intertrial_Period.stopped,trials_2.Intertrial_Mouse.x,trials_2.Intertrial_Mouse.y,trials_2.Intertrial_Mouse.leftButton,trials_2.Intertrial_Mouse.midButton,trials_2.Intertrial_Mouse.rightButton,trials_2.Intertrial_Mouse.time,text.started,BREAK.started,key_resp_5.started,text_3.started,BREAK.stopped,trials_3.key_resp_5.keys,trials_3.key_resp_5.rt,trials_3.key_resp_5.duration,text.stopped,participant,session,date,expName,psychopyVersion,frameRate,expStart,
45,0,45,[-0.7101851851851851],[-0.4759259259259259],[1],[0],[0],[2.299487399868667],[],[],[],[],[],[],,,,4,0,4,0,45,0,45,0,1421.9796639000997,,,,,,,,,,,,1421.9640885000117,1421.9796639000997,0.00026689982041716576,1421.9796639000997,1422.1796758999117,1423.9629783998244,1423.9629783998244,1423.9629783998244,1423.9795932001434,1424.2643269998953,2,task,0.2994873998686671,[-0.7101851851851851],[-0.4759259259259259],[1],[0],[0],[2.299487399868667],1424.2647509002127,1424.2796968999319,0.00030269986018538475,1424.5796249001287,1425.8297339999117,[],[],[],[],[],[],,,,,,,,,,461212,001,2025-02-28_09h50.10.880,Foreperiod_task,2024.2.1post4,60.14697511920976,2025-02-28 09h50.31.669052 -0800,
46,0,46,[-0.7101851851851851],[-0.4759259259259259],[1],[0],[0],[0.8003969001583755],[],[],[],[],[],[],,,,4,0,4,0,46,0,46,0,1425.8464028001763,,,,,,,,,,,,1425.8299234001897,1425.8464028001763,0.00014650030061602592,1425.8464028001763,1426.046382700093,1426.3296158001758,1426.3296158001758,1426.3296158001758,1426.346269399859,1426.631005700212,0.5,task,0.3003969001583755,[-0.7101851851851851],[-0.4759259259259259],[1],[0],[0],[0.8003969001583755],1426.6314381998964,1426.6463624997996,0.00028540007770061493,1426.9463386000134,1427.8799699000083,[],[],[],[],[],[],,,,,,,,,,461212,001,2025-02-28_09h50.10.880,Foreperiod_task,2024.2.1post4,60.14697511920976,2025-02-28 09h50.31.669052 -0800,
47,0,47,[-0.7101851851851851],[-0.4759259259259259],[1],[0],[0],[0.7834212998859584],[],[],[],[],[],[],,,,4,0,4,0,47,0,47,0,1427.896247399971,,,,,,,,,,,,1427.8802029001527,1427.896247399971,0.00017900019884109497,1427.896247399971,1428.0954436999746,1428.3797249998897,1428.3797249998897,1428.3797249998897,1428.396323100198,1428.6643825001083,0.5,task,0.28342129988595843,[-0.7101851851851851],[-0.4759259259259259],[1],[0],[0],[0.7834212998859584],1428.6648178999312,1428.6797401998192,0.0003138999454677105,1428.9796072999015,1429.9304514001124,[],[],[],[],[],[],,,,,,,,,,461212,001,2025-02-28_09h50.10.880,Foreperiod_task,2024.2.1post4,60.14697511920976,2025-02-28 09h50.31.669052 -0800,
48,0,48,[-0.7101851851851851],[-0.4759259259259259],[1],[0],[0],[2.266405399888754],[],[],[],[],[],[],,,,4,0,4,0,48,0,48,0,1429.946342300158,,,,,,,,,,,,1429.93076989986,1429.946342300158,0.00025059981271624565,1429.946342300158,1430.1462795999832,1431.946759799961,1431.946759799961,1431.946759799961,1431.963224499952,1432.197953300085,2,task,0.2664053998887539,[-0.7101851851851851],[-0.4759259259259259],[1],[0],[0],[2.266405399888754],1432.1983559997752,1432.2129941000603,0.00025880010798573494,1432.5129876001738,1433.6970044998452,[],[],[],[],[],[],,,,,,,,,,461212,001,2025-02-28_09h50.10.880,Foreperiod_task,2024.2.1post4,60.14697511920976,2025-02-28 09h50.31.669052 -0800,
49,0,49,[-0.7101851851851851],[-0.4759259259259259],[1],[0],[0],[2.2325782999396324],[],[],[],[],[],[],,,,4,0,4,0,49,0,49,0,1433.713105400093,,,,,,,,,,,,1433.6973125999793,1433.713105400093,0.00024140020832419395,1433.713105400093,1433.9128581997938,1435.6963967001066,1435.6963967001066,1435.6963967001066,1435.713053099811,1435.9307440998964,2,task,0.23257829993963242,[-0.7101851851851851],[-0.4759259259259259],[1],[0],[0],[2.2325782999396324],1435.931195099838,1435.9463181002066,0.0003160000778734684,1436.2463056999259,1437.5804404001683,[],[],[],[],[],[],,,,,,,,,,461212,001,2025-02-28_09h50.10.880,Foreperiod_task,2024.2.1post4,60.14697511920976,2025-02-28 09h50.31.669052 -0800,
50,0,50,[-0.7101851851851851],[-0.4759259259259259],[1],[0],[0],[0.766402400098741],[],[],[],[],[],[],,,,4,0,4,0,50,0,50,0,1437.5963356001303,,,,,,,,,,,,1437.580745600164,1437.5963356001303,0.00023770006373524666,1437.5963356001303,1437.7962767002173,1438.079910499975,1438.079910499975,1438.079910499975,1438.0956295998767,1438.348002200015,0.5,task,0.26640240009874105,[-0.7101851851851851],[-0.4759259259259259],[1],[0],[0],[0.766402400098741],1438.3484609997831,1438.363079200033,0.000313399825245142,1438.6630107997917,1440.0136696998961,[],[],[],[],[],[],,,,,,,,,,461212,001,2025-02-28_09h50.10.880,Foreperiod_task,2024.2.1post4,60.14697511920976,2025-02-28 09h50.31.669052 -0800,
51,0,51,[-0.7101851851851851],[-0.4759259259259259],[1],[0],[0],[0.7666095998138189],[],[],[],[],[],[],,,,4,0,4,0,51,0,51,0,1440.0298203998245,,,,,,,,,,,,1440.0139800999314,1440.0298203998245,0.0002410002052783966,1440.0298203998245,1440.229578900151,1440.513044099789,1440.513044099789,1440.513044099789,1440.52972640004,1440.7814262001775,0.5,task,0.26660959981381893,[-0.7101851851851851],[-0.4759259259259259],[1],[0],[0],[0.7666095998138189],1440.7818652000278,1440.7963163000531,0.00027430010959506035,1441.0965446000919,1442.2973529999144,[],[],[],[],[],[],,,,,,,,,,461212,001,2025-02-28_09h50.10.880,Foreperiod_task,2024.2.1post4,60.14697511920976,2025-02-28 09h50.31.669052 -0800,
52,0,52,[-0.7101851851851851],[-0.4759259259259259],[1],[0],[0],[0.7493342999368906],[],[],[],[],[],[],,,,4,0,4,0,52,0,52,0,1442.3131375000812,,,,,,,,,,,,1442.2977216998115,1442.3131375000812,0.0002836002968251705,1442.3131375000812,1442.5130118997768,1442.8130978997797,1442.8130978997797,1442.8130978997797,1442.8296694997698,1443.047970800195,0.5,task,0.2493342999368906,[-0.7101851851851851],[-0.4759259259259259],[1],[0],[0],[0.7493342999368906],1443.0484186997637,1443.0629889001139,0.0003200001083314419,1443.3629895998165,1444.4972556000575,[],[],[],[],[],[],,,,,,,,,,461212,001,2025-02-28_09h50.10.880,Foreperiod_task,2024.2.1post4,60.14697511920976,2025-02-28 09h50.31.669052 -0800,
53,0,53,[-0.7101851851851851],[-0.4759259259259259],[1],[0],[0],[2.2330612000077963],[],[],[],[],[],[],,,,4,0,4,0,53,0,53,0,1444.5130174001679,,,,,,,,,,,,1444.4975811000913,1444.5130174001679,0.00024279998615384102,1444.5130174001679,1444.7129787998274,1446.496402699966,1446.496402699966,1446.496402699966,1446.512971300166,1446.731474599801,2,task,0.2330612000077963,[-0.7101851851851851],[-0.4759259259259259],[1],[0],[0],[2.2330612000077963],1446.7319272002205,1446.746343600098,0.0002976004034280777,1447.0463414001279,1448.0638766000047,[],[],[],[],[],[],,,,,,,,,,461212,001,2025-02-28_09h50.10.880,Foreperiod_task,2024.2.1post4,60.14697511920976,2025-02-28 09h50.31.669052 -0800,
54,0,54,[-0.7101851851851851],[-0.4759259259259259],[1],[0],[0],[0.7497260998934507],[],[],[],[],[],[],,,,4,0,4,0,54,0,54,0,1448.0797108002007,,,,,,,,,,,,1448.064189599827,1448.0797108002007,0.00024820026010274887,1448.0797108002007,1448.2796712000854,1448.563106900081,1448.563106900081,1448.563106900081,1448.5797276999801,1448.8148496998474,0.5,task,0.24972609989345074,[-0.7101851851851851],[-0.4759259259259259],[1],[0],[0],[0.7497260998934507],1448.8152660997584,1448.8296372997575,0.0002493998035788536,1449.129747199826,1450.3804330001585,[],[],[],[],[],[],,,,,,,,,,461212,001,2025-02-28_09h50.10.880,Foreperiod_task,2024.2.1post4,60.14697511920976,2025-02-28 09h50.31.669052 -0800,
55,0,55,[-0.7111111111111111],[-0.4759259259259259],[1],[0],[0],[0.7150830002501607],[-0.7111111111111111],[-0.4759259259259259],[0],[0],[1],[1.0838692001998425],,,,4,0,4,0,55,0,55,0,1450.3965134001337,,,,,,,,,,,,1450.3807574999519,1450.3965134001337,0.0002567996270954609,1450.3965134001337,1450.596307599917,1450.8796608000994,1450.8796608000994,1450.8796608000994,1450.8964539999142,1451.0962978000753,0.5,task,0.2150830002501607,[-0.7111111111111111],[-0.4759259259259259],[1],[0],[0],[0.7150830002501607],1451.0965697001666,1451.1130441999994,0.0002080998383462429,1451.4129296997562,1452.6639654999599,[-0.7111111111111111],[-0.4759259259259259],[0],[0],[1],[1.0838692001998425],,,,,,,,,,461212,001,2025-02-28_09h50.10.880,Foreperiod_task,2024.2.1post4,60.14697511920976,2025-02-28 09h50.31.669052 -0800,
56,0,56,[-0.7194444444444444],[-0.45555555555555555],[1],[0],[0],[2.3161163995973766],[],[],[],[],[],[],,,,4,0,4,0,56,0,56,0,1452.6798570998944,,,,,,,,,,,,1452.6643483000807,1452.6798570998944,0.00024029985070228577,1452.6798570998944,1452.8796280999668,1454.6797124999575,1454.6797124999575,1454.6797124999575,1454.6963288998231,1454.981231099926,2,task,0.3161163995973766,[-0.7194444444444444],[-0.45555555555555555],[1],[0],[0],[2.3161163995973766],1454.981644500047,1454.9963926998898,0.0002530999481678009,1455.2966857999563,1456.6641275999136,[],[],[],[],[],[],,,,,,,,,,461212,001,2025-02-28_09h50.10.880,Foreperiod_task,2024.2.1post4,60.14697511920976,2025-02-28 09h50.31.669052 -0800,
57,0,57,[-0.7305555555555555],[-0.39444444444444443],[1],[0],[0],[2.2653700998052955],[],[],[],[],[],[],,,,4,0,4,0,57,0,57,0,1456.6798280999064,,,,,,,,,,,,1456.664525799919,1456.6798280999064,0.00031299982219934464,1456.6798280999064,1456.8800384001806,1458.6800807998516,1458.6800807998516,1458.6800807998516,1458.6966253002174,1458.930572600104,2,task,0.26537009980529547,[-0.7305555555555555],[-0.39444444444444443],[1],[0],[0],[2.2653700998052955],1458.9309418997727,1458.9464186998084,0.0002613002434372902,1459.2463480001315,1460.147022199817,[],[],[],[],[],[],,,,,,,,,,461212,001,2025-02-28_09h50.10.880,Foreperiod_task,2024.2.1post4,60.14697511920976,2025-02-28 09h50.31.669052 -0800,
58,0,58,[-0.7305555555555555],[-0.39444444444444443],[1],[0],[0],[2.315359900239855],[],[],[],[],[],[],,,,4,0,4,0,58,0,58,0,1460.1630504000932,,,,,,,,,,,,1460.1473150001839,1460.1630504000932,0.00022999988868832588,1460.1630504000932,1460.3629812002182,1462.1633247998543,1462.1633247998543,1462.1633247998543,1462.1798598999158,1462.4630929999985,2,task,0.31535990023985505,[-0.7305555555555555],[-0.39444444444444443],[1],[0],[0],[2.315359900239855],1462.4632677999325,1462.4793366999365,0.0001220996491611004,1462.779717599973,1463.8637640997767,[],[],[],[],[],[],,,,,,,,,,461212,001,2025-02-28_09h50.10.880,Foreperiod_task,2024.2.1post4,60.14697511920976,2025-02-28 09h50.31.669052 -0800,
59,0,59,[-0.7305555555555555],[-0.39351851851851855],[1],[0],[0],[0.7660803999751806],[],[],[],[],[],[],,,,4,0,4,0,59,0,59,0,1463.8796898000874,,,,,,,,,,,,1463.864083299879,1463.8796898000874,0.00025269994512200356,1463.8796898000874,1464.0795974000357,1464.3629852999002,1464.3629852999002,1464.3629852999002,1464.3797721997835,1464.6310764998198,0.5,task,0.2660803999751806,[-0.7305555555555555],[-0.39351851851851855],[1],[0],[0],[0.7660803999751806],1464.6315493001603,1464.6462532998994,0.00032240012660622597,1464.946307899896,1466.2970655998215,[],[],[],[],[],[],,,,,,,,,,461212,001,2025-02-28_09h50.10.880,Foreperiod_task,2024.2.1post4,60.14697511920976,2025-02-28 09h50.31.669052 -0800,
60,0,60,[-0.7305555555555555],[-0.39351851851851855],[1],[0],[0],[0.7830540998838842],[],[],[],[],[],[],,,,4,0,4,0,60,0,60,0,1466.3127212999389,,,,,,,,,,,,1466.2973744999617,1466.3127212999389,0.00023699970915913582,1466.3127212999389,1466.5125927999616,1466.7964375000447,1466.7964375000447,1466.7964375000447,1466.813231000211,1467.081218500156,0.5,task,0.2830540998838842,[-0.7305555555555555],[-0.39351851851851855],[1],[0],[0],[0.7830540998838842],1467.081623500213,1467.0965892998502,0.0002716002054512501,1467.3964966000058,1468.2804640000686,[],[],[],[],[],[],,,,,,,,,,461212,001,2025-02-28_09h50.10.880,Foreperiod_task,2024.2.1post4,60.14697511920976,2025-02-28 09h50.31.669052 -0800,
61,0,61,[-0.7305555555555555],[-0.39351851851851855],[1],[0],[0],[0.7662864997982979],[],[],[],[],[],[],,,,4,0,4,0,61,0,61,0,1468.2964706998318,,,,,,,,,,,,1468.2807720000856,1468.2964706998318,0.00024620024487376213,1468.2964706998318,1468.4966361001134,1468.7798350001685,1468.7798350001685,1468.7798350001685,1468.7964298999868,1469.047909699846,0.5,task,0.2662864997982979,[-0.7305555555555555],[-0.39351851851851855],[1],[0],[0],[0.7662864997982979],1469.0483277998865,1469.0629608999006,0.0002703997306525707,1469.3630983000621,1470.4638935998082,[],[],[],[],[],[],,,,,,,,,,461212,001,2025-02-28_09h50.10.880,Foreperiod_task,2024.2.1post4,60.14697511920976,2025-02-28 09h50.31.669052 -0800,
62,0,62,[-0.7305555555555555],[-0.3925925925925926],[1],[0],[0],[2.233498299960047],[],[],[],[],[],[],,,,4,0,4,0,62,0,62,0,1470.4797123000026,,,,,,,,,,,,1470.4641913999803,1470.4797123000026,0.0002522999420762062,1470.4797123000026,1470.6796472999267,1472.4626855999231,1472.4626855999231,1472.4626855999231,1472.4795586001128,1472.698715600185,2,task,0.233498299960047,[-0.7305555555555555],[-0.3925925925925926],[1],[0],[0],[2.233498299960047],1472.6991981999017,1472.71326270001,0.00032719969749450684,1473.012962799985,1474.3805077997968,[],[],[],[],[],[],,,,,,,,,,461212,001,2025-02-28_09h50.10.880,Foreperiod_task,2024.2.1post4,60.14697511920976,2025-02-28 09h50.31.669052 -0800,
63,0,63,[-0.7305555555555555],[-0.3925925925925926],[1],[0],[0],[0.7999730003066361],[],[],[],[],[],[],,,,4,0,4,0,63,0,63,0,1474.3963911999017,,,,,,,,,,,,1474.3808098998852,1474.3963911999017,0.00023479992523789406,1474.3963911999017,1474.5963372001424,1474.8796719000675,1474.8796719000675,1474.8796719000675,1474.896313100122,1475.181489800103,0.5,task,0.2999730003066361,[-0.7305555555555555],[-0.3925925925925926],[1],[0],[0],[0.7999730003066361],1475.1818544999696,1475.1965536000207,0.0002413000911474228,1475.4963846001774,1476.813764099963,[],[],[],[],[],[],,,,,,,,,,461212,001,2025-02-28_09h50.10.880,Foreperiod_task,2024.2.1post4,60.14697511920976,2025-02-28 09h50.31.669052 -0800,
64,0,64,[-0.7305555555555555],[-0.3907407407407407],[1],[0],[0],[2.24960479978472],[],[],[],[],[],[],,,,4,0,4,0,64,0,64,0,1476.8297200999223,,,,,,,,,,,,1476.814080500044,1476.8297200999223,0.0002470002509653568,1476.8297200999223,1477.0297121000476,1478.813106900081,1478.813106900081,1478.813106900081,1478.829733800143,1479.0645217001438,2,task,0.24960479978471994,[-0.7305555555555555],[-0.3907407407407407],[1],[0],[0],[2.24960479978472],1479.0649299998768,1479.0797147997655,0.00026219990104436874,1479.3797822999768,1480.3305564997718,[],[],[],[],[],[],,,,,,,,,,461212,001,2025-02-28_09h50.10.880,Foreperiod_task,2024.2.1post4,60.14697511920976,2025-02-28 09h50.31.669052 -0800,
65,0,65,[-0.7342592592592593],[-0.3907407407407407],[1],[0],[0],[2.249531399924308],[],[],[],[],[],[],,,,4,0,4,0,65,0,65,0,1480.3465141002089,,,,,,,,,,,,1480.3309074998833,1480.3465141002089,0.0002619996666908264,1480.3465141002089,1480.5464261998422,1482.329689499922,1482.329689499922,1482.329689499922,1482.3465394000523,1482.5812240000814,2,task,0.24953139992430806,[-0.7342592592592593],[-0.3907407407407407],[1],[0],[0],[2.249531399924308],1482.5816839002073,1482.5963591001928,0.00033040018752217293,1482.896325299982,1484.2304441998713,[],[],[],[],[],[],,,,,,,,,,461212,001,2025-02-28_09h50.10.880,Foreperiod_task,2024.2.1post4,60.14697511920976,2025-02-28 09h50.31.669052 -0800,
66,0,66,[-0.7342592592592593],[-0.3907407407407407],[1],[0],[0],[0.7826861999928951],[],[],[],[],[],[],,,,4,0,4,0,66,0,66,0,1484.2463564001955,,,,,,,,,,,,1484.231009799987,1484.2463564001955,0.00029109977185726166,1484.2463564001955,1484.446394199971,1484.7464120998047,1484.7464120998047,1484.7464120998047,1484.7629889999516,1485.0145870000124,0.5,task,0.2826861999928951,[-0.7342592592592593],[-0.3907407407407407],[1],[0],[0],[0.7826861999928951],1485.0149622000754,1485.0296808001585,0.0002496996894478798,1485.3297589998692,1486.4638284998946,[],[],[],[],[],[],,,,,,,,,,461212,001,2025-02-28_09h50.10.880,Foreperiod_task,2024.2.1post4,60.14697511920976,2025-02-28 09h50.31.669052 -0800,
67,0,67,[-0.7342592592592593],[-0.3907407407407407],[1],[0],[0],[0.7655436000786722],[],[],[],[],[],[],,,,4,0,4,0,67,0,67,0,1486.4796739001758,,,,,,,,,,,,1486.4641533000395,1486.4796739001758,0.00026449980214238167,1486.4796739001758,1486.6797989001498,1486.9630773998797,1486.9630773998797,1486.9630773998797,1486.9797451999038,1487.230322000105,0.5,task,0.26554360007867217,[-0.7342592592592593],[-0.3907407407407407],[1],[0],[0],[0.7655436000786722],1487.2306542000733,1487.2463809000328,0.00023199990391731262,1487.546286100056,1488.847106500063,[],[],[],[],[],[],,,,,,,,,,461212,001,2025-02-28_09h50.10.880,Foreperiod_task,2024.2.1post4,60.14697511920976,2025-02-28 09h50.31.669052 -0800,
68,0,68,[-0.7351851851851852],[-0.39166666666666666],[1],[0],[0],[2.2330271997489035],[],[],[],[],[],[],,,,4,0,4,0,68,0,68,0,1488.8630731999874,,,,,,,,,,,,1488.8474249001592,1488.8630731999874,0.0002470999024808407,1488.8630731999874,1489.063052199781,1490.846382000018,1490.846382000018,1490.846382000018,1490.8630737001076,1491.081178800203,2,task,0.2330271997489035,[-0.7351851851851852],[-0.39166666666666666],[1],[0],[0],[2.2330271997489035],1491.0815189997666,1491.0964017999358,0.0002117999829351902,1491.3965048999526,1492.5638753999956,[],[],[],[],[],[],,,,,,,,,,461212,001,2025-02-28_09h50.10.880,Foreperiod_task,2024.2.1post4,60.14697511920976,2025-02-28 09h50.31.669052 -0800,
69,0,69,[-0.7444444444444445],[-0.39814814814814814],[1],[0],[0],[0.8331018001772463],[],[],[],[],[],[],,,,4,0,4,0,69,0,69,0,1492.5798086998984,,,,,,,,,,,,1492.564187800046,1492.5798086998984,0.00023530004546046257,1492.5798086998984,1492.7799500999972,1493.0635362998582,1493.0635362998582,1493.0635362998582,1493.079873799812,1493.3981703999452,0.5,task,0.33310180017724633,[-0.7444444444444445],[-0.39814814814814814],[1],[0],[0],[0.8331018001772463],1493.3987520001829,1493.41349719977,0.0004445998929440975,1493.7130942000076,1494.8641361999325,[],[],[],[],[],[],,,,,,,,,,461212,001,2025-02-28_09h50.10.880,Foreperiod_task,2024.2.1post4,60.14697511920976,2025-02-28 09h50.31.669052 -0800,
70,0,70,[-0.7472222222222222],[-0.4],[1],[0],[0],[0.8659516000188887],[],[],[],[],[],[],,,,4,0,4,0,70,0,70,0,1494.8797455998138,,,,,,,,,,,,1494.8644038001075,1494.8797455998138,0.00020539993420243263,1494.8797455998138,1495.080012800172,1495.3798156999983,1495.3798156999983,1495.3798156999983,1495.3965440001339,1495.7310473998077,0.5,task,0.3659516000188887,[-0.7472222222222222],[-0.4],[1],[0],[0],[0.8659516000188887],1495.731498800218,1495.7468010000885,0.00033800024539232254,1496.04676630022,1497.1801563999616,[],[],[],[],[],[],,,,,,,,,,461212,001,2025-02-28_09h50.10.880,Foreperiod_task,2024.2.1post4,60.14697511920976,2025-02-28 09h50.31.669052 -0800,
71,0,71,[-0.7472222222222222],[-0.4],[1],[0],[0],[2.28375960001722],[],[],[],[],[],[],,,,4,0,4,0,71,0,71,0,1497.1962713999674,,,,,,,,,,,,1497.1803868999705,1497.1962713999674,0.00018480001017451286,1497.1962713999674,1497.396433999762,1499.1804470000789,1499.1804470000789,1499.1804470000789,1499.1967448000796,1499.4649299001321,2,task,0.2837596000172198,[-0.7472222222222222],[-0.4],[1],[0],[0],[2.28375960001722],1499.4654346001334,1499.4799748999067,0.0003683003596961498,1499.779715999961,1500.8803996997885,[],[],[],[],[],[],,,,,,,,,,461212,001,2025-02-28_09h50.10.880,Foreperiod_task,2024.2.1post4,60.14697511920976,2025-02-28 09h50.31.669052 -0800,
72,0,72,[-0.7481481481481481],[-0.3990740740740741],[1],[0],[0],[2.4169465000741184],[],[],[],[],[],[],,,,4,0,4,0,72,0,72,0,1500.8964375997894,,,,,,,,,,,,1500.8806667001918,1500.8964375997894,0.00020399969071149826,1500.8964375997894,1501.0961390999146,1502.8797745998017,1502.8797745998017,1502.8797745998017,1502.8970494000241,1503.2982795001008,2,task,0.4169465000741184,[-0.7481481481481481],[-0.3990740740740741],[1],[0],[0],[2.4169465000741184],1503.2987123997882,1503.3130820998922,0.0003229002468287945,1503.6133988001384,1504.6806072001345,[],[],[],[],[],[],,,,,,,,,,461212,001,2025-02-28_09h50.10.880,Foreperiod_task,2024.2.1post4,60.14697511920976,2025-02-28 09h50.31.669052 -0800,
73,0,73,[-0.7481481481481481],[-0.39814814814814814],[1],[0],[0],[2.2996404003351927],[],[],[],[],[],[],,,,4,0,4,0,73,0,73,0,1504.6965184002183,,,,,,,,,,,,1504.680904999841,1504.6965184002183,0.00023029977455735207,1504.6965184002183,1504.8964007999748,1506.6797044998966,1506.6797044998966,1506.6797044998966,1506.6964603997767,1506.9813475999981,2,task,0.2996404003351927,[-0.7481481481481481],[-0.39814814814814814],[1],[0],[0],[2.2996404003351927],1506.9818950998597,1506.9965022001415,0.000417100265622139,1507.2969390000217,1508.4972367999144,[],[],[],[],[],[],,,,,,,,,,461212,001,2025-02-28_09h50.10.880,Foreperiod_task,2024.2.1post4,60.14697511920976,2025-02-28 09h50.31.669052 -0800,
74,0,74,[-0.7481481481481481],[-0.39814814814814814],[1],[0],[0],[2.316235899925232],[],[],[],[],[],[],,,,4,0,4,0,74,0,74,0,1508.513231200166,,,,,,,,,,,,1508.4975848998874,1508.513231200166,0.0002514999359846115,1508.513231200166,1508.7133847000077,1510.5131183997728,1510.5131183997728,1510.5131183997728,1510.5301291998476,1510.8145809997804,2,task,0.31623589992523193,[-0.7481481481481481],[-0.39814814814814814],[1],[0],[0],[2.316235899925232],1510.8150574001484,1510.829805499874,0.0003487002104520798,1511.1298346999101,1512.4137492999434,[],[],[],[],[],[],,,,,,,,,,461212,001,2025-02-28_09h50.10.880,Foreperiod_task,2024.2.1post4,60.14697511920976,2025-02-28 09h50.31.669052 -0800,
75,0,75,[-0.7481481481481481],[-0.39814814814814814],[1],[0],[0],[2.2498614997603],[],[],[],[],[],[],,,,4,0,4,0,75,0,75,0,1512.4297919999808,,,,,,,,,,,,1512.414014799986,1512.4297919999808,0.00019960012286901474,1512.4297919999808,1512.6298382999375,1514.413126700092,1514.413126700092,1514.413126700092,1514.429523000028,1514.6646452001296,2,task,0.24986149976029992,[-0.7481481481481481],[-0.39814814814814814],[1],[0],[0],[2.2498614997603],1514.6651873998344,1514.6798712001182,0.000412799883633852,1514.9798460002057,1515.980587999802,[],[],[],[],[],[],,,,,,,,,,461212,001,2025-02-28_09h50.10.880,Foreperiod_task,2024.2.1post4,60.14697511920976,2025-02-28 09h50.31.669052 -0800,
76,0,76,[-0.8296296296296296],[-0.4425925925925926],[1],[0],[0],[0.8163564000278711],[],[],[],[],[],[],,,,4,0,4,0,76,0,76,0,1515.996583300177,,,,,,,,,,,,1515.9808112997562,1515.996583300177,0.00017460016533732414,1515.996583300177,1516.1967090000398,1516.4797319998033,1516.4797319998033,1516.4797319998033,1516.4965025000274,1516.798043699935,0.5,task,0.31635640002787113,[-0.8296296296296296],[-0.4425925925925926],[1],[0],[0],[0.8163564000278711],1516.798608200159,1516.813107999973,0.0004211999475955963,1517.1135165998712,1518.013801000081,[],[],[],[],[],[],,,,,,,,,,461212,001,2025-02-28_09h50.10.880,Foreperiod_task,2024.2.1post4,60.14697511920976,2025-02-28 09h50.31.669052 -0800,
77,0,77,[-0.850925925925926],[-0.48055555555555557],[1],[0],[0],[2.3653155001811683],[],[],[],[],[],[],,,,4,0,4,0,77,0,77,0,1518.0298333000392,,,,,,,,,,,,1518.014061700087,1518.0298333000392,0.00019899988546967506,1518.0298333000392,1518.2297410997562,1520.0134136998095,1520.0134136998095,1520.0134136998095,1520.029821000062,1520.3797276001424,2,task,0.3653155001811683,[-0.850925925925926],[-0.48055555555555557],[1],[0],[0],[2.3653155001811683],1520.3799645002,1520.3959436002187,0.0001876000314950943,1520.6967878998257,1521.7805562000722,[],[],[],[],[],[],,,,,,,,,,461212,001,2025-02-28_09h50.10.880,Foreperiod_task,2024.2.1post4,60.14697511920976,2025-02-28 09h50.31.669052 -0800,
78,0,78,[-0.850925925925926],[-0.47962962962962963],[1],[0],[0],[0.9326062998734415],[],[],[],[],[],[],,,,4,0,4,0,78,0,78,0,1521.7964620999992,,,,,,,,,,,,1521.7809081999585,1521.7964620999992,0.00027379998937249184,1521.7964620999992,1521.9964967998676,1522.2800106997602,1522.2800106997602,1522.2800106997602,1522.2964858999476,1522.71430579992,0.5,task,0.43260629987344146,[-0.850925925925926],[-0.47962962962962963],[1],[0],[0],[0.9326062998734415],1522.7147622997873,1522.729862099979,0.00031880009919404984,1523.0297583001666,1524.1306818998419,[],[],[],[],[],[],,,,,,,,,,461212,001,2025-02-28_09h50.10.880,Foreperiod_task,2024.2.1post4,60.14697511920976,2025-02-28 09h50.31.669052 -0800,
79,0,79,[-0.7787037037037037],[-0.48703703703703705],[1],[0],[0],[2.315322000067681],[],[],[],[],[],[],,,,4,0,4,0,79,0,79,0,1524.1464749001898,,,,,,,,,,,,1524.1310244998895,1524.1464749001898,0.0002675997093319893,1524.1464749001898,1524.346574400086,1526.130176700186,1526.130176700186,1526.130176700186,1526.1467586001381,1526.4467957997695,2,task,0.3153220000676811,[-0.7787037037037037],[-0.48703703703703705],[1],[0],[0],[2.315322000067681],1526.4470065999776,1526.4629625999369,0.00013640010729432106,1526.763213899918,1527.8638766999356,[],[],[],[],[],[],,,,,,,,,,461212,001,2025-02-28_09h50.10.880,Foreperiod_task,2024.2.1post4,60.14697511920976,2025-02-28 09h50.31.669052 -0800,
