thisN,thisTrialN,thisRepN,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,Intertrial_Mouse.x,Intertrial_Mouse.y,Intertrial_Mouse.leftButton,Intertrial_Mouse.midButton,Intertrial_Mouse.rightButton,Intertrial_Mouse.time,key_resp_5.keys,key_resp_5.rt,key_resp_5.duration,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,thisRow.t,notes,Welcome_Screen.started,Welcome_Text.started,mouse_2.started,Welcome_Screen.stopped,mouse_2.x,mouse_2.y,mouse_2.leftButton,mouse_2.midButton,mouse_2.rightButton,mouse_2.time,Trial_2.started,PLUS_FP.started,mouse.started,Photodiode_plus.started,Photodiode_plus.stopped,PLUS_FP.stopped,polygon.started,Photodiode_polygon.started,Photodiode_polygon.stopped,Trial_2.stopped,FixDur,Type,RT,trials_2.mouse.x,trials_2.mouse.y,trials_2.mouse.leftButton,trials_2.mouse.midButton,trials_2.mouse.rightButton,trials_2.mouse.time,Intertrial_Period.started,Photodiode_2.started,Intertrial_Mouse.started,Photodiode_2.stopped,Intertrial_Period.stopped,trials_2.Intertrial_Mouse.x,trials_2.Intertrial_Mouse.y,trials_2.Intertrial_Mouse.leftButton,trials_2.Intertrial_Mouse.midButton,trials_2.Intertrial_Mouse.rightButton,trials_2.Intertrial_Mouse.time,BREAK.started,key_resp_5.started,text_3.started,BREAK.stopped,trials_3.key_resp_5.keys,trials_3.key_resp_5.rt,trials_3.key_resp_5.duration,text.started,text.stopped,participant,session,date,expName,psychopyVersion,frameRate,expStart,
15,0,15,[-0.20925925925925926],[-0.0787037037037037],[1],[0],[0],[2.4012037999927998],[],[],[],[],[],[],,,,2,0,2,0,15,0,15,0,686.4323635995388,,,,,,,,,,,,686.4170742994174,686.4323635995388,0.0002988995984196663,686.4323635995388,686.6322651999071,688.4170589996502,688.4170589996502,688.4170589996502,688.4338306998834,688.819105499424,2,normal,0.40120379999279976,[-0.20925925925925926],[-0.0787037037037037],[1],[0],[0],[2.4012037999927998],688.8195322994143,688.8342441990972,0.000268399715423584,689.1335008991882,690.1524469992146,[],[],[],[],[],[],,,,,,,,,,Kelsey,Kelsey,2024-11-22_13h31.35.479,Foreperiod_task,2024.2.1post4,59.87059544845408,2024-11-22 13h31.48.355505 -0800,
16,0,16,[-0.20925925925925926],[-0.0787037037037037],[1],[0],[0],[2.285240400582552],[],[],[],[],[],[],,,,2,0,2,0,16,0,16,0,690.1687105996534,,,,,,,,,,,,690.1527285994962,690.1687105996534,0.00023270025849342346,690.1687105996534,690.3686699997634,692.1529329000041,692.1529329000041,692.1529329000041,692.1701500993222,692.4387713996693,2,normal,0.28524040058255196,[-0.20925925925925926],[-0.0787037037037037],[1],[0],[0],[2.285240400582552],692.4392226999626,692.4538622992113,0.0003359997645020485,692.7540973993018,693.8229475999251,[],[],[],[],[],[],,,,,,,,,,Kelsey,Kelsey,2024-11-22_13h31.35.479,Foreperiod_task,2024.2.1post4,59.87059544845408,2024-11-22 13h31.48.355505 -0800,
17,0,17,[-0.20925925925925926],[-0.0787037037037037],[1],[0],[0],[0.9830173999071121],[],[],[],[],[],[],,,,2,0,2,0,17,0,17,0,693.8383786994964,,,,,,,,,,,,693.8232864998281,693.8383786994964,0.0002699000760912895,693.8383786994964,694.0384511994198,694.3387078000233,694.3387078000233,694.3387078000233,694.3554341997951,694.807029299438,0.5,normal,0.4830173999071121,[-0.20925925925925926],[-0.0787037037037037],[1],[0],[0],[0.9830173999071121],694.8074371991679,694.8225085996091,0.0003047008067369461,695.1228198995814,696.424773699604,[],[],[],[],[],[],,,,,,,,,,Kelsey,Kelsey,2024-11-22_13h31.35.479,Foreperiod_task,2024.2.1post4,59.87059544845408,2024-11-22 13h31.48.355505 -0800,
18,0,18,[-0.20925925925925926],[-0.0787037037037037],[1],[0],[0],[1.5847928998991847],[],[],[],[],[],[],,,,2,0,2,0,18,0,18,0,696.4409538991749,,,,,,,,,,,,696.4250929998234,696.4409538991749,0.0002580992877483368,696.4409538991749,696.6403097994626,697.6417638994753,697.6417638994753,697.6417638994753,697.6583503996953,698.0106407999992,1.2081474854855103,surprise,0.3766454144136744,[-0.20925925925925926],[-0.0787037037037037],[1],[0],[0],[1.5847928998991847],698.0110927997157,698.0254660993814,0.0003086002543568611,698.3253692993894,699.6607075994834,[],[],[],[],[],[],,,,,,,,,,Kelsey,Kelsey,2024-11-22_13h31.35.479,Foreperiod_task,2024.2.1post4,59.87059544845408,2024-11-22 13h31.48.355505 -0800,
19,0,19,[-0.20925925925925926],[-0.0787037037037037],[1],[0],[0],[0.833305299282074],[],[],[],[],[],[],,,,2,0,2,0,19,0,19,0,699.6767766997218,,,,,,,,,,,,699.6610997999087,699.6767766997218,0.0003257002681493759,699.6767766997218,699.8768781991675,700.160101399757,700.160101399757,700.160101399757,700.1770493993536,700.4950548997149,0.5,normal,0.333305299282074,[-0.20925925925925926],[-0.0787037037037037],[1],[0],[0],[0.833305299282074],700.4954149993137,700.5106710996479,0.00024880003184080124,700.8107298994437,701.7458492992446,[],[],[],[],[],[],,,,,,,,,,Kelsey,Kelsey,2024-11-22_13h31.35.479,Foreperiod_task,2024.2.1post4,59.87059544845408,2024-11-22 13h31.48.355505 -0800,
20,0,20,[-0.20925925925925926],[-0.0787037037037037],[1],[0],[0],[2.3347256993874907],[],[],[],[],[],[],,,,2,0,2,0,20,0,20,0,701.761652899906,,,,,,,,,,,,701.7462276993319,701.761652899906,0.00031029991805553436,701.761652899906,701.9619768997654,703.746483899653,703.746483899653,703.746483899653,703.7628352995962,704.0817852998152,2,normal,0.33472569938749075,[-0.20925925925925926],[-0.0787037037037037],[1],[0],[0],[2.3347256993874907],704.0822160998359,704.0969675993547,0.00027929991483688354,704.3971596993506,705.5823525991291,[],[],[],[],[],[],,,,,,,,,,Kelsey,Kelsey,2024-11-22_13h31.35.479,Foreperiod_task,2024.2.1post4,59.87059544845408,2024-11-22 13h31.48.355505 -0800,
21,0,21,[-0.20925925925925926],[-0.0787037037037037],[1],[0],[0],[0.8501066006720066],[],[],[],[],[],[],,,,2,0,2,0,21,0,21,0,705.5983453998342,,,,,,,,,,,,705.5826984997839,705.5983453998342,0.00027879979461431503,705.5983453998342,705.7985550994053,706.0819490998983,706.0819490998983,706.0819490998983,706.0987263992429,706.4336237991229,0.5,normal,0.3501066006720066,[-0.20925925925925926],[-0.0787037037037037],[1],[0],[0],[0.8501066006720066],706.434051499702,706.4487911993638,0.0002804994583129883,706.749007999897,707.7508058995008,[],[],[],[],[],[],,,,,,,,,,Kelsey,Kelsey,2024-11-22_13h31.35.479,Foreperiod_task,2024.2.1post4,59.87059544845408,2024-11-22 13h31.48.355505 -0800,
22,0,22,[-0.20925925925925926],[-0.0787037037037037],[1],[0],[0],[2.3013986004516482],[],[],[],[],[],[],,,,2,0,2,0,22,0,22,0,707.7667299993336,,,,,,,,,,,,707.751199499704,707.7667299993336,0.0002840999513864517,707.7667299993336,707.9666867991909,709.7517121993005,709.7517121993005,709.7517121993005,709.768470400013,710.053510999307,2,normal,0.30139860045164824,[-0.20925925925925926],[-0.0787037037037037],[1],[0],[0],[2.3013986004516482],710.0539392996579,710.0688652992249,0.00028659962117671967,710.3687961995602,711.654152199626,[],[],[],[],[],[],,,,,,,,,,Kelsey,Kelsey,2024-11-22_13h31.35.479,Foreperiod_task,2024.2.1post4,59.87059544845408,2024-11-22 13h31.48.355505 -0800,
23,0,23,[-0.20925925925925926],[-0.0787037037037037],[1],[0],[0],[0.850089400075376],[],[],[],[],[],[],,,,2,0,2,0,23,0,23,0,711.6700276993215,,,,,,,,,,,,711.6544835995883,711.6700276993215,0.00026689935475587845,711.6700276993215,711.8698955997825,712.170475599356,712.170475599356,712.170475599356,712.1870981995016,712.5053106993437,0.5,normal,0.35008940007537603,[-0.20925925925925926],[-0.0787037037037037],[1],[0],[0],[0.850089400075376],712.50574129913,712.5206379992887,0.0002744002267718315,712.8207209995016,713.8893104000017,[],[],[],[],[],[],,,,,,,,,,Kelsey,Kelsey,2024-11-22_13h31.35.479,Foreperiod_task,2024.2.1post4,59.87059544845408,2024-11-22 13h31.48.355505 -0800,
24,0,24,[-0.20925925925925926],[-0.0787037037037037],[1],[0],[0],[2.4680417999625206],[],[],[],[],[],[],,,,2,0,2,0,24,0,24,0,713.9051216999069,,,,,,,,,,,,713.8896398991346,713.9051216999069,0.00026009976863861084,713.9051216999069,714.105226399377,715.8900494994596,715.8900494994596,715.8900494994596,715.9067673999816,716.358490199782,2,normal,0.4680417999625206,[-0.20925925925925926],[-0.0787037037037037],[1],[0],[0],[2.4680417999625206],716.3589760996401,716.3737288992852,0.0003027999773621559,716.6739325998351,717.5923412991688,[],[],[],[],[],[],,,,,,,,,,Kelsey,Kelsey,2024-11-22_13h31.35.479,Foreperiod_task,2024.2.1post4,59.87059544845408,2024-11-22 13h31.48.355505 -0800,
25,0,25,[-0.20925925925925926],[-0.0787037037037037],[1],[0],[0],[0.8001544000580907],[],[],[],[],[],[],,,,2,0,2,0,25,0,25,0,717.6081813992932,,,,,,,,,,,,717.5926797995344,717.6081813992932,0.0002692006528377533,717.6081813992932,717.8084231996909,718.091927299276,718.091927299276,718.091927299276,718.1083647999913,718.3936620997265,0.5,normal,0.3001544000580907,[-0.20925925925925926],[-0.0787037037037037],[1],[0],[0],[0.8001544000580907],718.3940789997578,718.4088523993269,0.00026319921016693115,718.7091725999489,720.044351699762,[],[],[],[],[],[],,,,,,,,,,Kelsey,Kelsey,2024-11-22_13h31.35.479,Foreperiod_task,2024.2.1post4,59.87059544845408,2024-11-22 13h31.48.355505 -0800,
26,0,26,[-0.20925925925925926],[-0.0787037037037037],[1],[0],[0],[0.8000502996146679],[],[],[],[],[],[],,,,2,0,2,0,26,0,26,0,720.0601106993854,,,,,,,,,,,,720.044669999741,720.0601106993854,0.00025379937142133713,720.0601106993854,720.2602291991934,720.543811599724,720.543811599724,720.543811599724,720.5605671992525,720.8455372992903,0.5,normal,0.3000502996146679,[-0.20925925925925926],[-0.0787037037037037],[1],[0],[0],[0.8000502996146679],720.8459679996595,720.8606904000044,0.00025929976254701614,721.1613700995222,722.1783546991646,[],[],[],[],[],[],,,,,,,,,,Kelsey,Kelsey,2024-11-22_13h31.35.479,Foreperiod_task,2024.2.1post4,59.87059544845408,2024-11-22 13h31.48.355505 -0800,
27,0,27,[-0.20925925925925926],[-0.0787037037037037],[1],[0],[0],[2.319020500406623],[],[],[],[],[],[],,,,2,0,2,0,27,0,27,0,722.1945831999183,,,,,,,,,,,,722.1784919993952,722.1945831999183,0.0001026000827550888,722.1945831999183,722.3955993996933,724.1797202993184,724.1797202993184,724.1797202993184,724.197199399583,724.498352999799,2,normal,0.3190205004066229,[-0.20925925925925926],[-0.0787037037037037],[1],[0],[0],[2.319020500406623],724.4987529991195,724.5139151997864,0.00027529988437891006,724.8139527998865,725.698746399954,[],[],[],[],[],[],,,,,,,,,,Kelsey,Kelsey,2024-11-22_13h31.35.479,Foreperiod_task,2024.2.1post4,59.87059544845408,2024-11-22 13h31.48.355505 -0800,
28,0,28,[-0.20925925925925926],[-0.0787037037037037],[1],[0],[0],[0.8173639001324773],[],[],[],[],[],[],,,,2,0,2,0,28,0,28,0,725.7147722998634,,,,,,,,,,,,725.6990768993273,725.7147722998634,0.0002672998234629631,725.7147722998634,725.9150955993682,726.1979240998626,726.1979240998626,726.1979240998626,726.2148536993191,726.5173390991986,0.5,normal,0.3173639001324773,[-0.20925925925925926],[-0.0787037037037037],[1],[0],[0],[0.8173639001324773],726.5177972996607,726.5322886994109,0.0003159996122121811,726.8323219995946,727.9007560992613,[],[],[],[],[],[],,,,,,,,,,Kelsey,Kelsey,2024-11-22_13h31.35.479,Foreperiod_task,2024.2.1post4,59.87059544845408,2024-11-22 13h31.48.355505 -0800,
29,0,29,[-0.20925925925925926],[-0.0787037037037037],[1],[0],[0],[0.7999527994543314],[],[],[],[],[],[],,,,2,0,2,0,29,0,29,0,727.9166029999033,,,,,,,,,,,,727.9011197993532,727.9166029999033,0.00029450003057718277,727.9166029999033,728.1167707992718,728.4002955993637,728.4002955993637,728.4002955993637,728.4172026999295,728.7016904000193,0.5,normal,0.2999527994543314,[-0.20925925925925926],[-0.0787037037037037],[1],[0],[0],[0.7999527994543314],728.7020116997883,728.717192299664,0.00022700056433677673,729.0175989996642,730.203020199202,[],[],[],[],[],[],,,,,,,,,,Kelsey,Kelsey,2024-11-22_13h31.35.479,Foreperiod_task,2024.2.1post4,59.87059544845408,2024-11-22 13h31.48.355505 -0800,
30,0,30,[-0.20925925925925926],[-0.0787037037037037],[1],[0],[0],[2.301057900302112],[],[],[],[],[],[],,,,2,0,2,0,30,0,30,0,730.2178496997803,,,,,,,,,,,,730.2033917997032,730.2178496997803,0.0002905000001192093,730.2178496997803,730.4188213991001,732.2040727995336,732.2040727995336,732.2040727995336,732.2206614995375,732.5052111996338,2,normal,0.3010579003021121,[-0.20925925925925926],[-0.0787037037037037],[1],[0],[0],[2.301057900302112],732.5056224996224,732.5205500992015,0.0002899002283811569,732.820630999282,733.8222973998636,[],[],[],[],[],[],,,,,,,,,,Kelsey,Kelsey,2024-11-22_13h31.35.479,Foreperiod_task,2024.2.1post4,59.87059544845408,2024-11-22 13h31.48.355505 -0800,
31,0,31,[-0.20925925925925926],[-0.0787037037037037],[1],[0],[0],[0.8171292999759316],[],[],[],[],[],[],,,,2,0,2,0,31,0,31,0,733.8382794996724,,,,,,,,,,,,733.8226144993678,733.8382794996724,0.0002546999603509903,733.8382794996724,734.0379919996485,734.3221219992265,734.3221219992265,734.3221219992265,734.3385679991916,734.6404448999092,0.5,normal,0.31712929997593164,[-0.20925925925925926],[-0.0787037037037037],[1],[0],[0],[0.8171292999759316],734.6408201996237,734.6556235998869,0.00024409964680671692,734.9558170996606,736.2913351999596,[],[],[],[],[],[],,,,,,,,,,Kelsey,Kelsey,2024-11-22_13h31.35.479,Foreperiod_task,2024.2.1post4,59.87059544845408,2024-11-22 13h31.48.355505 -0800,
32,0,32,[-0.20925925925925926],[-0.0787037037037037],[1],[0],[0],[2.267551399767399],[],[],[],[],[],[],,,,2,0,2,0,32,0,32,0,736.3069798992947,,,,,,,,,,,,736.2916260994971,736.3069798992947,0.00023370049893856049,736.3069798992947,736.5071374997497,738.2918955991045,738.2918955991045,738.2918955991045,738.3085541995242,738.5603012992069,2,normal,0.26755139976739883,[-0.20925925925925926],[-0.0787037037037037],[1],[0],[0],[2.267551399767399],738.5607759999111,738.5759747996926,0.0003327997401356697,738.875694799237,739.8607811992988,[],[],[],[],[],[],,,,,,,,,,Kelsey,Kelsey,2024-11-22_13h31.35.479,Foreperiod_task,2024.2.1post4,59.87059544845408,2024-11-22 13h31.48.355505 -0800,
33,0,33,[-0.20925925925925926],[-0.0787037037037037],[1],[0],[0],[0.9170364001765847],[],[],[],[],[],[],,,,2,0,2,0,33,0,33,0,739.876656299457,,,,,,,,,,,,739.8611396998167,739.876656299457,0.00027949921786785126,739.876656299457,740.0764888999984,740.3603841997683,740.3603841997683,740.3603841997683,740.3771372996271,740.7790015991777,0.5,normal,0.4170364001765847,[-0.20925925925925926],[-0.0787037037037037],[1],[0],[0],[0.9170364001765847],740.7794760996476,740.7939666993916,0.00034900009632110596,741.0941323991865,742.2617742996663,[],[],[],[],[],[],,,,,,,,,,Kelsey,Kelsey,2024-11-22_13h31.35.479,Foreperiod_task,2024.2.1post4,59.87059544845408,2024-11-22 13h31.48.355505 -0800,
34,0,34,[-0.20925925925925926],[-0.0787037037037037],[1],[0],[0],[2.319159699603915],[],[],[],[],[],[],,,,2,0,2,0,34,0,34,0,742.2787863994017,,,,,,,,,,,,742.261981099844,742.2787863994017,0.00017360039055347443,742.2787863994017,742.4787767995149,744.2627911996096,744.2627911996096,744.2627911996096,744.2796821994707,744.5818060999736,2,normal,0.3191596996039152,[-0.20925925925925926],[-0.0787037037037037],[1],[0],[0],[2.319159699603915],744.5821922998875,744.5972896991298,0.00025410018861293793,744.8974840994924,745.9157312996686,[],[],[],[],[],[],,,,,,,,,,Kelsey,Kelsey,2024-11-22_13h31.35.479,Foreperiod_task,2024.2.1post4,59.87059544845408,2024-11-22 13h31.48.355505 -0800,
35,0,35,[-0.20925925925925926],[-0.0787037037037037],[1],[0],[0],[2.3016882995143533],[],[],[],[],[],[],,,,2,0,2,0,35,0,35,0,745.9316655993462,,,,,,,,,,,,745.9160749996081,745.9316655993462,0.0002749999985098839,745.9316655993462,746.131760600023,747.9165772991255,747.9165772991255,747.9165772991255,747.9334386996925,748.2185353999957,2,normal,0.3016882995143533,[-0.20925925925925926],[-0.0787037037037037],[1],[0],[0],[2.3016882995143533],748.218924799934,748.2335487995297,0.00025269947946071625,748.5337162995711,749.7355806995183,[],[],[],[],[],[],,,,,,,,,,Kelsey,Kelsey,2024-11-22_13h31.35.479,Foreperiod_task,2024.2.1post4,59.87059544845408,2024-11-22 13h31.48.355505 -0800,
36,0,36,[-0.20925925925925926],[-0.0787037037037037],[1],[0],[0],[1.3504927000030875],[],[],[],[],[],[],,,,2,0,2,0,36,0,36,0,749.7515506995842,,,,,,,,,,,,749.735957399942,749.7515506995842,0.000318700447678566,749.7515506995842,749.951652799733,750.7689331993461,750.7689331993461,750.7689331993461,750.7855743998662,751.0871603991836,1.0221161937606706,surprise,0.3283765062424169,[-0.20925925925925926],[-0.0787037037037037],[1],[0],[0],[1.3504927000030875],751.0875521991402,751.1026594992727,0.000272899866104126,751.4028246998787,752.4211562993005,[],[],[],[],[],[],,,,,,,,,,Kelsey,Kelsey,2024-11-22_13h31.35.479,Foreperiod_task,2024.2.1post4,59.87059544845408,2024-11-22 13h31.48.355505 -0800,
37,0,37,[-0.20925925925925926],[-0.0787037037037037],[1],[0],[0],[2.2848917003721],[],[],[],[],[],[],,,,2,0,2,0,37,0,37,0,752.4370737997815,,,,,,,,,,,,752.4214972993359,752.4370737997815,0.000269399955868721,752.4370737997815,752.6371434992179,754.4220591997728,754.4220591997728,754.4220591997728,754.4387181997299,754.7071711998433,2,normal,0.2848917003720999,[-0.20925925925925926],[-0.0787037037037037],[1],[0],[0],[2.2848917003721],754.707598099485,754.7224142998457,0.00026690028607845306,755.0226645991206,756.3243706999347,[],[],[],[],[],[],,,,,,,,,,Kelsey,Kelsey,2024-11-22_13h31.35.479,Foreperiod_task,2024.2.1post4,59.87059544845408,2024-11-22 13h31.48.355505 -0800,
38,0,38,[-0.20925925925925926],[-0.0787037037037037],[1],[0],[0],[0.7669146005064249],[],[],[],[],[],[],,,,2,0,2,0,38,0,38,0,756.3402943992987,,,,,,,,,,,,756.3246998991817,756.3402943992987,0.0002637002617120743,756.3402943992987,756.5406848993152,756.8240760993212,756.8240760993212,756.8240760993212,756.8407252999023,757.0925098992884,0.5,normal,0.2669146005064249,[-0.20925925925925926],[-0.0787037037037037],[1],[0],[0],[0.7669146005064249],757.0929965991527,757.1078363992274,0.00035170000046491623,757.4079159991816,758.7265818994492,[],[],[],[],[],[],,,,,,,,,,Kelsey,Kelsey,2024-11-22_13h31.35.479,Foreperiod_task,2024.2.1post4,59.87059544845408,2024-11-22 13h31.48.355505 -0800,
39,0,39,[-0.20925925925925926],[-0.0787037037037037],[1],[0],[0],[0.8169422000646591],[],[],[],[],[],[],,,,2,0,2,0,39,0,39,0,758.7424280997366,,,,,,,,,,,,758.7269633999094,758.7424280997366,0.0002905000001192093,758.7424280997366,758.9424233995378,759.2260730993003,759.2260730993003,759.2260730993003,759.2428327994421,759.5449488991871,0.5,normal,0.3169422000646591,[-0.20925925925925926],[-0.0787037037037037],[1],[0],[0],[0.8169422000646591],759.5456296997145,759.559668299742,0.0004965001717209816,759.8599566994235,761.0949114998803,[],[],[],[],[],[],,,,,,,,,,Kelsey,Kelsey,2024-11-22_13h31.35.479,Foreperiod_task,2024.2.1post4,59.87059544845408,2024-11-22 13h31.48.355505 -0800,
40,0,40,[-0.20925925925925926],[-0.0787037037037037],[1],[0],[0],[0.7676119999960065],[],[],[],[],[],[],,,,2,0,2,0,40,0,40,0,761.110900499858,,,,,,,,,,,,761.0952692991123,761.110900499858,0.00030350033193826675,761.110900499858,761.3107808995992,761.5952063994482,761.5952063994482,761.5952063994482,761.6114180991426,761.8636455992237,0.5,normal,0.2676119999960065,[-0.20925925925925926],[-0.0787037037037037],[1],[0],[0],[0.7676119999960065],761.8642476992682,761.8783155996352,0.00047869980335235596,762.178463999182,763.1134282993153,[],[],[],[],[],[],,,,,,,,,,Kelsey,Kelsey,2024-11-22_13h31.35.479,Foreperiod_task,2024.2.1post4,59.87059544845408,2024-11-22 13h31.48.355505 -0800,
41,0,41,[-0.20925925925925926],[-0.0787037037037037],[1],[0],[0],[1.7177732000127435],[],[],[],[],[],[],,,,2,0,2,0,41,0,41,0,763.1292855991051,,,,,,,,,,,,763.1137283993885,763.1292855991051,0.00025770068168640137,763.1292855991051,763.3299135994166,764.5140413995832,764.5140413995832,764.5140413995832,764.530483099632,764.8321406999603,1.3949370577937121,surprise,0.32283614221903134,[-0.20925925925925926],[-0.0787037037037037],[1],[0],[0],[1.7177732000127435],764.8325722999871,764.8477900996804,0.00032009929418563843,765.1476806998253,766.1993499994278,[],[],[],[],[],[],,,,,,,,,,Kelsey,Kelsey,2024-11-22_13h31.35.479,Foreperiod_task,2024.2.1post4,59.87059544845408,2024-11-22 13h31.48.355505 -0800,
42,0,42,[-0.20925925925925926],[-0.0787037037037037],[1],[0],[0],[2.2511370992287993],[],[],[],[],[],[],,,,2,0,2,0,42,0,42,0,766.2151417993009,,,,,,,,,,,,766.1997012998909,766.2151417993009,0.00028899963945150375,766.2151417993009,766.4152174992487,768.2000372996554,768.2000372996554,768.2000372996554,768.2164092995226,768.4515147991478,2,normal,0.25113709922879934,[-0.20925925925925926],[-0.0787037037037037],[1],[0],[0],[2.2511370992287993],768.4519448997453,768.4670492997393,0.00030519999563694,768.7672925991938,770.0359356999397,[],[],[],[],[],[],,,,,,,,,,Kelsey,Kelsey,2024-11-22_13h31.35.479,Foreperiod_task,2024.2.1post4,59.87059544845408,2024-11-22 13h31.48.355505 -0800,
43,0,43,[-0.20925925925925926],[-0.0787037037037037],[1],[0],[0],[1.3672878006473184],[],[],[],[],[],[],,,,2,0,2,0,43,0,43,0,770.0516565991566,,,,,,,,,,,,770.0363078992814,770.0516565991566,0.0003017997369170189,770.0516565991566,770.2518950998783,771.1028121998534,771.1028121998534,771.1028121998534,771.119471299462,771.4044286999851,1.0659441469412645,surprise,0.30134365370605387,[-0.20925925925925926],[-0.0787037037037037],[1],[0],[0],[1.3672878006473184],771.4049619995058,771.4195582997054,0.00038270000368356705,771.7198752993718,772.6209713993594,[],[],[],[],[],[],,,,,,,,,,Kelsey,Kelsey,2024-11-22_13h31.35.479,Foreperiod_task,2024.2.1post4,59.87059544845408,2024-11-22 13h31.48.355505 -0800,
44,0,44,[-0.20925925925925926],[-0.0787037037037037],[1],[0],[0],[2.3185232002288103],[],[],[],[],[],[],,,,2,0,2,0,44,0,44,0,772.6372193992138,,,,,,,,,,,,772.6212436994538,772.6372193992138,0.00021860003471374512,772.6372193992138,772.837304899469,774.6221648994833,774.6221648994833,774.6221648994833,774.6389206992462,774.9405989991501,2,normal,0.3185232002288103,[-0.20925925925925926],[-0.0787037037037037],[1],[0],[0],[2.3185232002288103],774.9411800997332,774.9558985996991,0.00044449977576732635,775.2562074996531,776.2072482993826,[],[],[],[],[],[],,,,,,,,,,Kelsey,Kelsey,2024-11-22_13h31.35.479,Foreperiod_task,2024.2.1post4,59.87059544845408,2024-11-22 13h31.48.355505 -0800,
45,0,45,[-0.20925925925925926],[-0.0787037037037037],[1],[0],[0],[0.8667818000540137],[],[],[],[],[],[],,,,2,0,2,0,45,0,45,0,776.2237767996266,,,,,,,,,,,,776.2075849995017,776.2237767996266,0.00027670059353113174,776.2237767996266,776.423624499701,776.7072486998513,776.7072486998513,776.7072486998513,776.723965799436,777.0751218991354,0.5,normal,0.36678180005401373,[-0.20925925925925926],[-0.0787037037037037],[1],[0],[0],[0.8667818000540137],777.075764099136,777.0909615997225,0.000435500405728817,777.3910838998854,778.5928798997775,[],[],[],[],[],[],,,,,,,,,,Kelsey,Kelsey,2024-11-22_13h31.35.479,Foreperiod_task,2024.2.1post4,59.87059544845408,2024-11-22 13h31.48.355505 -0800,
46,0,46,[-0.20925925925925926],[-0.0787037037037037],[1],[0],[0],[2.301730699837208],[],[],[],[],[],[],,,,2,0,2,0,46,0,46,0,778.6089797997847,,,,,,,,,,,,778.5932138999924,778.6089797997847,0.00026590004563331604,778.6089797997847,778.8088910998777,780.5940542994067,780.5940542994067,780.5940542994067,780.6106352992356,780.8958488991484,2,normal,0.3017306998372078,[-0.20925925925925926],[-0.0787037037037037],[1],[0],[0],[2.301730699837208],780.896453699097,780.910884199664,0.0004608994349837303,781.2109731994569,782.4632089994848,[],[],[],[],[],[],,,,,,,,,,Kelsey,Kelsey,2024-11-22_13h31.35.479,Foreperiod_task,2024.2.1post4,59.87059544845408,2024-11-22 13h31.48.355505 -0800,
47,0,47,[-0.20925925925925926],[-0.0787037037037037],[1],[0],[0],[2.334523200057447],[],[],[],[],[],[],,,,2,0,2,0,47,0,47,0,782.4787506991997,,,,,,,,,,,,782.4635460991412,782.4787506991997,0.00026089977473020554,782.4787506991997,782.6788458991796,784.4638286996633,784.4638286996633,784.4638286996633,784.4802863998339,784.7989752991125,2,normal,0.33452320005744696,[-0.20925925925925926],[-0.0787037037037037],[1],[0],[0],[2.334523200057447],784.7994816992432,784.814096099697,0.00035220012068748474,785.1144063994288,786.2328678993508,[],[],[],[],[],[],,,,,,,,,,Kelsey,Kelsey,2024-11-22_13h31.35.479,Foreperiod_task,2024.2.1post4,59.87059544845408,2024-11-22 13h31.48.355505 -0800,
48,0,48,[-0.20925925925925926],[-0.0787037037037037],[1],[0],[0],[0.8328589992597699],[],[],[],[],[],[],,,,2,0,2,0,48,0,48,0,786.2487365994602,,,,,,,,,,,,786.2332154996693,786.2487365994602,0.00028060004115104675,786.2487365994602,786.4483410995454,786.7322065997869,786.7322065997869,786.7322065997869,786.749027999118,787.0668642995879,0.5,normal,0.3328589992597699,[-0.20925925925925926],[-0.0787037037037037],[1],[0],[0],[0.8328589992597699],787.0673329997808,787.0825622994453,0.0003033997491002083,787.3822119999677,788.4010346997529,[],[],[],[],[],[],,,,,,,,,,Kelsey,Kelsey,2024-11-22_13h31.35.479,Foreperiod_task,2024.2.1post4,59.87059544845408,2024-11-22 13h31.48.355505 -0800,
49,0,49,[-0.20925925925925926],[-0.0787037037037037],[1],[0],[0],[0.8005237001925707],[],[],[],[],[],[],,,,2,0,2,0,49,0,49,0,788.417117299512,,,,,,,,,,,,788.4013231992722,788.417117299512,0.00022039934992790222,788.417117299512,788.6171414991841,788.9002230996266,788.9002230996266,788.9002230996266,788.9174667997286,789.2026835996658,0.5,normal,0.3005237001925707,[-0.20925925925925926],[-0.0787037037037037],[1],[0],[0],[0.8005237001925707],789.2032146994025,789.2176532996818,0.00026190001517534256,789.5179789997637,790.7698327992111,[],[],[],[],[],[],,,,,,,,,,Kelsey,Kelsey,2024-11-22_13h31.35.479,Foreperiod_task,2024.2.1post4,59.87059544845408,2024-11-22 13h31.48.355505 -0800,
