thisN,thisTrialN,thisRepN,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,key_resp_5.keys,key_resp_5.rt,key_resp_5.duration,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,thisRow.t,notes,Welcome_Screen.started,Welcome_Text.started,mouse_2.started,Welcome_Screen.stopped,mouse_2.x,mouse_2.y,mouse_2.leftButton,mouse_2.midButton,mouse_2.rightButton,mouse_2.time,Trial_2.started,PLUS_FP.started,mouse.started,AVG.started,Photodiode_plus.started,Photodiode_plus.stopped,PLUS_FP.stopped,polygon.started,Photodiode_polygon.started,Photodiode_polygon.stopped,Trial_2.stopped,FixDur,Type,RT,trials_2.mouse.x,trials_2.mouse.y,trials_2.mouse.leftButton,trials_2.mouse.midButton,trials_2.mouse.rightButton,trials_2.mouse.time,Intertrial_Period.started,Photodiode_2.started,Photodiode_2.stopped,Intertrial_Period.stopped,BREAK.started,Instructions.started,key_resp_5.started,BREAK.stopped,trials_3.key_resp_5.keys,trials_3.key_resp_5.rt,trials_3.key_resp_5.duration,text.started,text.stopped,participant,session,date,expName,psychopyVersion,frameRate,expStart,
76,0,76,[-0.05925925925925926],[0.175],[1],[0],[0],[2.4681617999449372],,,,0,0,0,0,76,0,76,0,247.25187559984624,,,,,,,,,,,,247.23634759988636,247.25187559984624,0.0003049997612833977,247.25187559984624,247.25187559984624,247.45296679995954,249.23717250023037,249.23717250023037,249.23717250023037,249.25373980030417,249.70531930029392,2,normal,0.46816179994493723,[-0.05925925925925926],[0.175],[1],[0],[0],[2.4681617999449372],249.7057304996997,249.72066660039127,250.02086899988353,251.22253779973835,,,,,,,,,,Bradley_Zn,001,2024-11-13_10h31.09.822,Foreperiod_task,2024.2.1post4,60.01579622195129,2024-11-13 10h31.20.448948 -0800,
77,0,77,[-0.05925925925925926],[0.175],[1],[0],[0],[0.8173637995496392],,,,0,0,0,0,77,0,77,0,251.23859030008316,,,,,,,,,,,,251.22281320020556,251.23859030008316,0.0002960003912448883,251.23859030008316,251.23859030008316,251.4387427996844,251.72264780011028,251.72264780011028,251.72264780011028,251.73844149988145,252.0411464003846,0.5,normal,0.3173637995496392,[-0.05925925925925926],[0.175],[1],[0],[0],[0.8173637995496392],252.04158660024405,252.05595349986106,252.35621139965951,253.4246228998527,,,,,,,,,,Bradley_Zn,001,2024-11-13_10h31.09.822,Foreperiod_task,2024.2.1post4,60.01579622195129,2024-11-13 10h31.20.448948 -0800,
78,0,78,[-0.05925925925925926],[0.175],[1],[0],[0],[0.7668273001909256],,,,0,0,0,0,78,0,78,0,253.44047239981592,,,,,,,,,,,,253.4248911999166,253.44047239981592,0.0002926001325249672,253.44047239981592,253.44047239981592,253.64069500006735,253.9241519002244,253.9241519002244,253.9241519002244,253.94085610006005,254.19256970006973,0.5,normal,0.2668273001909256,[-0.05925925925925926],[0.175],[1],[0],[0],[0.7668273001909256],254.19293349981308,254.2078657001257,254.5080895004794,255.54318210016936,,,,,,,,,,Bradley_Zn,001,2024-11-13_10h31.09.822,Foreperiod_task,2024.2.1post4,60.01579622195129,2024-11-13 10h31.20.448948 -0800,
79,0,79,[-0.05925925925925926],[0.175],[1],[0],[0],[2.318043800070882],,,,0,0,0,0,79,0,79,0,255.55908169969916,,,,,,,,,,,,255.543451000005,255.55908169969916,0.0002807006239891052,255.55908169969916,255.55908169969916,255.75923420023173,257.54392580036074,257.54392580036074,257.54392580036074,257.56075009983033,257.86228480003774,2,normal,0.31804380007088184,[-0.05925925925925926],[0.175],[1],[0],[0],[2.318043800070882],257.8627289002761,257.87747230008245,258.1777109997347,259.0795189999044,,,,,,,,,,Bradley_Zn,001,2024-11-13_10h31.09.822,Foreperiod_task,2024.2.1post4,60.01579622195129,2024-11-13 10h31.20.448948 -0800,
80,0,80,[-0.05925925925925926],[0.175],[1],[0],[0],[0.816172200255096],,,,0,0,0,0,80,0,80,0,259.0953927002847,,,,,,,,,,,,259.07981500029564,259.0953927002847,0.00030819978564977646,259.0953927002847,259.0953927002847,259.2952554002404,259.5788463000208,259.5788463000208,259.5788463000208,259.59575599990785,259.89666960015893,0.5,normal,0.31617220025509596,[-0.05925925925925926],[0.175],[1],[0],[0],[0.816172200255096],259.8970058998093,259.91250959970057,260.21283399965614,261.3976974999532,,,,,,,,,,Bradley_Zn,001,2024-11-13_10h31.09.822,Foreperiod_task,2024.2.1post4,60.01579622195129,2024-11-13 10h31.20.448948 -0800,
81,0,81,[-0.05925925925925926],[0.175],[1],[0],[0],[0.850004400126636],,,,0,0,0,0,81,0,81,0,261.4136930005625,,,,,,,,,,,,261.3980735996738,261.4136930005625,0.0003956994041800499,261.4136930005625,261.4136930005625,261.6132711004466,261.89741270057857,261.89741270057857,261.89741270057857,261.91407909989357,262.24889579974115,0.5,normal,0.35000440012663603,[-0.05925925925925926],[0.175],[1],[0],[0],[0.850004400126636],262.24937080033123,262.2643927996978,262.5648378999904,263.64990650024265,,,,,,,,,,Bradley_Zn,001,2024-11-13_10h31.09.822,Foreperiod_task,2024.2.1post4,60.01579622195129,2024-11-13 10h31.20.448948 -0800,
82,0,82,[-0.05925925925925926],[0.175],[1],[0],[0],[2.2671893006190658],,,,0,0,0,0,82,0,82,0,263.6656792005524,,,,,,,,,,,,263.65020619984716,263.6656792005524,0.00031010061502456665,263.6656792005524,263.6656792005524,263.86573730036616,265.65062199998647,265.65062199998647,265.65062199998647,265.6671882998198,265.91790330037475,2,normal,0.26718930061906576,[-0.05925925925925926],[0.175],[1],[0],[0],[2.2671893006190658],265.9181196996942,265.93344970047474,266.23437140043825,267.31925460044295,,,,,,,,,,Bradley_Zn,001,2024-11-13_10h31.09.822,Foreperiod_task,2024.2.1post4,60.01579622195129,2024-11-13 10h31.20.448948 -0800,
83,0,83,[-0.05925925925925926],[0.175],[1],[0],[0],[0.7671146998181939],,,,0,0,0,0,83,0,83,0,267.33539350051433,,,,,,,,,,,,267.3195189004764,267.33539350051433,0.0003033000975847244,267.33539350051433,267.33539350051433,267.53545069973916,267.8190679997206,267.8190679997206,267.8190679997206,267.8358535002917,268.08748050034046,0.5,normal,0.2671146998181939,[-0.05925925925925926],[0.175],[1],[0],[0],[0.7671146998181939],268.0878918999806,268.10270810034126,268.4028201000765,269.33775330055505,,,,,,,,,,Bradley_Zn,001,2024-11-13_10h31.09.822,Foreperiod_task,2024.2.1post4,60.01579622195129,2024-11-13 10h31.20.448948 -0800,
84,0,84,[-0.05925925925925926],[0.175],[1],[0],[0],[0.8002011999487877],,,,0,0,0,0,84,0,84,0,269.35386980045587,,,,,,,,,,,,269.33805960044265,269.35386980045587,0.0003304993733763695,269.35386980045587,269.35386980045587,269.5539555000141,269.83744820021093,269.83744820021093,269.83744820021093,269.8540316000581,270.1390100000426,0.5,normal,0.3002011999487877,[-0.05925925925925926],[0.175],[1],[0],[0],[0.8002011999487877],270.1395749002695,270.15446139965206,270.4545178003609,271.4726728005335,,,,,,,,,,Bradley_Zn,001,2024-11-13_10h31.09.822,Foreperiod_task,2024.2.1post4,60.01579622195129,2024-11-13 10h31.20.448948 -0800,
85,0,85,[-0.05925925925925926],[0.175],[1],[0],[0],[1.5175584005191922],,,,0,0,0,0,85,0,85,0,271.48873410001397,,,,,,,,,,,,271.47295949980617,271.48873410001397,0.00030529964715242386,271.48873410001397,271.48873410001397,271.68895940016955,272.72339980024844,272.72339980024844,272.72339980024844,272.73936880007386,272.9912501005456,1.239176682527211,surprise,0.2783817179919812,[-0.05925925925925926],[0.175],[1],[0],[0],[1.5175584005191922],272.99169380031526,273.00667989999056,273.30692659970373,274.4752253005281,,,,,,,,,,Bradley_Zn,001,2024-11-13_10h31.09.822,Foreperiod_task,2024.2.1post4,60.01579622195129,2024-11-13 10h31.20.448948 -0800,
86,0,86,[-0.05925925925925926],[0.175],[1],[0],[0],[2.3684085002169013],,,,0,0,0,0,86,0,86,0,274.4912644997239,,,,,,,,,,,,274.4755466999486,274.4912644997239,0.0003412999212741852,274.4912644997239,274.4912644997239,274.691408299841,276.4762546001002,276.4762546001002,276.4762546001002,276.49298750050366,276.8447671001777,2,normal,0.3684085002169013,[-0.05925925925925926],[0.175],[1],[0],[0],[2.3684085002169013],276.8451444003731,276.85997310001403,277.1600254997611,278.4786630999297,,,,,,,,,,Bradley_Zn,001,2024-11-13_10h31.09.822,Foreperiod_task,2024.2.1post4,60.01579622195129,2024-11-13 10h31.20.448948 -0800,
87,0,87,[-0.05925925925925926],[0.175],[1],[0],[0],[2.384991900064051],,,,0,0,0,0,87,0,87,0,278.4945058999583,,,,,,,,,,,,278.47891200054437,278.4945058999583,0.0002651996910572052,278.4945058999583,278.4945058999583,278.6948156002909,280.47965870052576,280.47965870052576,280.47965870052576,280.4962897002697,280.86478659976274,2,normal,0.38499190006405115,[-0.05925925925925926],[0.175],[1],[0],[0],[2.384991900064051],280.86530470009893,280.88017010036856,281.1801601005718,282.4818452000618,,,,,,,,,,Bradley_Zn,001,2024-11-13_10h31.09.822,Foreperiod_task,2024.2.1post4,60.01579622195129,2024-11-13 10h31.20.448948 -0800,
88,0,88,[-0.05925925925925926],[0.175],[1],[0],[0],[2.3182704001665115],,,,0,0,0,0,88,0,88,0,282.49794729985297,,,,,,,,,,,,282.48210070002824,282.49794729985297,0.0002749003469944,282.49794729985297,282.49794729985297,282.6980392001569,284.4828511001542,284.4828511001542,284.4828511001542,284.49948369991034,284.8011899003759,2,normal,0.31827040016651154,[-0.05925925925925926],[0.175],[1],[0],[0],[2.3182704001665115],284.8016061997041,284.81695879995823,285.11659019999206,286.3848270997405,,,,,,,,,,Bradley_Zn,001,2024-11-13_10h31.09.822,Foreperiod_task,2024.2.1post4,60.01579622195129,2024-11-13 10h31.20.448948 -0800,
89,0,89,[-0.05925925925925926],[0.175],[1],[0],[0],[0.8007184006273746],,,,0,0,0,0,89,0,89,0,286.4010695004836,,,,,,,,,,,,286.3849692000076,286.4010695004836,0.0001458004117012024,286.4010695004836,286.4010695004836,286.6012713005766,286.88489919994026,286.88489919994026,286.88489919994026,286.9016438005492,287.1866613999009,0.5,normal,0.30071840062737465,[-0.05925925925925926],[0.175],[1],[0],[0],[0.8007184006273746],287.18704220000654,287.2018066002056,287.5020129000768,288.87045919988304,,,,,,,,,,Bradley_Zn,001,2024-11-13_10h31.09.822,Foreperiod_task,2024.2.1post4,60.01579622195129,2024-11-13 10h31.20.448948 -0800,
90,0,90,[-0.058333333333333334],[0.175],[1],[0],[0],[2.234906000085175],,,,0,0,0,0,90,0,90,0,288.8865799997002,,,,,,,,,,,,288.87073259986937,288.8865799997002,0.0002907002344727516,288.8865799997002,288.8865799997002,289.08687799982727,290.8714936999604,290.8714936999604,290.8714936999604,290.8882561996579,291.10641030035913,2,normal,0.23490600008517504,[-0.058333333333333334],[0.175],[1],[0],[0],[2.234906000085175],291.10686970036477,291.121896000579,291.42162030003965,292.5736210998148,,,,,,,,,,Bradley_Zn,001,2024-11-13_10h31.09.822,Foreperiod_task,2024.2.1post4,60.01579622195129,2024-11-13 10h31.20.448948 -0800,
91,0,91,[-0.058333333333333334],[0.175],[1],[0],[0],[2.318280399776995],,,,0,0,0,0,91,0,91,0,292.5895370999351,,,,,,,,,,,,292.57390139997005,292.5895370999351,0.00029559992253780365,292.5895370999351,292.5895370999351,292.7897848999128,294.5746106998995,294.5746106998995,294.5746106998995,294.5912420004606,294.89292929973453,2,normal,0.3182803997769952,[-0.058333333333333334],[0.175],[1],[0],[0],[2.318280399776995],294.8933410998434,294.90819360036403,295.2086236998439,296.093192900531,,,,,,,,,,Bradley_Zn,001,2024-11-13_10h31.09.822,Foreperiod_task,2024.2.1post4,60.01579622195129,2024-11-13 10h31.20.448948 -0800,
92,0,92,[-0.058333333333333334],[0.175],[1],[0],[0],[1.0171777997165918],,,,0,0,0,0,92,0,92,0,296.10915490053594,,,,,,,,,,,,296.0934603996575,296.10915490053594,0.00028480030596256256,296.10915490053594,296.10915490053594,296.3094206005335,296.59300350025296,296.59300350025296,296.59300350025296,296.6098074996844,297.11137219984084,0.5,normal,0.5171777997165918,[-0.058333333333333334],[0.175],[1],[0],[0],[1.0171777997165918],297.11171740014106,297.1267892001197,297.4269872996956,298.7612059004605,,,,,,,,,,Bradley_Zn,001,2024-11-13_10h31.09.822,Foreperiod_task,2024.2.1post4,60.01579622195129,2024-11-13 10h31.20.448948 -0800,
93,0,93,[-0.058333333333333334],[0.175],[1],[0],[0],[2.3695839000865817],,,,0,0,0,0,93,0,93,0,298.7780942004174,,,,,,,,,,,,298.76135409995914,298.7780942004174,0.000156499445438385,298.7780942004174,298.7780942004174,298.9783878996968,300.762439600192,300.762439600192,300.762439600192,300.77941079996526,301.13173709996045,2,normal,0.3695839000865817,[-0.058333333333333334],[0.175],[1],[0],[0],[2.3695839000865817],301.1323496000841,301.14691410027444,301.44696160033345,302.59877850022167,,,,,,,,,,Bradley_Zn,001,2024-11-13_10h31.09.822,Foreperiod_task,2024.2.1post4,60.01579622195129,2024-11-13 10h31.20.448948 -0800,
94,0,94,[-0.058333333333333334],[0.175],[1],[0],[0],[2.3183752996847034],,,,0,0,0,0,94,0,94,0,302.61462910007685,,,,,,,,,,,,302.599063700065,302.61462910007685,0.00030350033193826675,302.61462910007685,302.61462910007685,302.81456319987774,304.59964750055224,304.59964750055224,304.59964750055224,304.6163229998201,304.9182636998594,2,normal,0.31837529968470335,[-0.058333333333333334],[0.175],[1],[0],[0],[2.3183752996847034],304.9187684999779,304.9332004003227,305.233485000208,306.21857890021056,,,,,,,,,,Bradley_Zn,001,2024-11-13_10h31.09.822,Foreperiod_task,2024.2.1post4,60.01579622195129,2024-11-13 10h31.20.448948 -0800,
95,0,95,[-0.05648148148148148],[0.17592592592592593],[1],[0],[0],[2.351341299712658],,,,0,0,0,0,95,0,95,0,306.23451020009816,,,,,,,,,,,,306.21887920051813,306.23451020009816,0.00029639992862939835,306.23451020009816,306.23451020009816,306.4346583997831,308.21942580025643,308.21942580025643,308.21942580025643,308.23607890028507,308.57100019976497,2,normal,0.35134129971265793,[-0.05648148148148148],[0.17592592592592593],[1],[0],[0],[2.351341299712658],308.5714408000931,308.5866860002279,308.886934700422,309.8546270998195,,,,,,,,,,Bradley_Zn,001,2024-11-13_10h31.09.822,Foreperiod_task,2024.2.1post4,60.01579622195129,2024-11-13 10h31.20.448948 -0800,
96,0,96,[-0.05648148148148148],[0.17592592592592593],[1],[0],[0],[0.8333938997238874],,,,0,0,0,0,96,0,96,0,309.87063760031015,,,,,,,,,,,,309.8548955004662,309.87063760031015,0.00028689950704574585,309.87063760031015,309.87063760031015,310.0708552002907,310.3545059002936,310.3545059002936,310.3545059002936,310.37117830011994,310.6890719002113,0.5,normal,0.33339389972388744,[-0.05648148148148148],[0.17592592592592593],[1],[0],[0],[0.8333938997238874],310.68957910034806,310.70465669967234,311.0051407003775,312.2569156996906,,,,,,,,,,Bradley_Zn,001,2024-11-13_10h31.09.822,Foreperiod_task,2024.2.1post4,60.01579622195129,2024-11-13 10h31.20.448948 -0800,
97,0,97,[-0.05648148148148148],[0.17592592592592593],[1],[0],[0],[1.7668783999979496],,,,0,0,0,0,97,0,97,0,312.2728120004758,,,,,,,,,,,,312.2572157001123,312.2728120004758,0.0003129001706838608,312.2728120004758,312.2728120004758,312.4728421000764,313.72396260034293,313.72396260034293,313.72396260034293,313.74061140045524,314.0248813005164,1.4595772943609213,surprise,0.3073011056370283,[-0.05648148148148148],[0.17592592592592593],[1],[0],[0],[1.7668783999979496],314.02545510046184,314.040914000012,314.34052640013397,315.60965269990265,,,,,,,,,,Bradley_Zn,001,2024-11-13_10h31.09.822,Foreperiod_task,2024.2.1post4,60.01579622195129,2024-11-13 10h31.20.448948 -0800,
98,0,98,[-0.05648148148148148],[0.17592592592592593],[1],[0],[0],[2.468305599875748],,,,0,0,0,0,98,0,98,0,315.62558849994093,,,,,,,,,,,,315.6099177999422,315.62558849994093,0.00027159973978996277,315.62558849994093,315.62558849994093,315.8259530002251,317.6100230002776,317.6100230002776,317.6100230002776,317.6274816002697,318.07900239992887,2,normal,0.46830559987574816,[-0.05648148148148148],[0.17592592592592593],[1],[0],[0],[2.468305599875748],318.0796715002507,318.09419819992036,318.39443990029395,319.5962207997218,,,,,,,,,,Bradley_Zn,001,2024-11-13_10h31.09.822,Foreperiod_task,2024.2.1post4,60.01579622195129,2024-11-13 10h31.20.448948 -0800,
99,0,99,[-0.05648148148148148],[0.17592592592592593],[1],[0],[0],[2.284263299778104],,,,0,0,0,0,99,0,99,0,319.61257360037416,,,,,,,,,,,,319.59650470037013,319.61257360037416,0.00028930045664310455,319.61257360037416,319.61257360037416,319.8124114004895,321.59717410057783,321.59717410057783,321.59717410057783,321.6138187004253,321.88136320002377,2,normal,0.28426329977810383,[-0.05648148148148148],[0.17592592592592593],[1],[0],[0],[2.284263299778104],321.881754799746,321.8973588999361,322.197695299983,323.1657071001828,,,,,,,,,,Bradley_Zn,001,2024-11-13_10h31.09.822,Foreperiod_task,2024.2.1post4,60.01579622195129,2024-11-13 10h31.20.448948 -0800,
0,0,0,,,,,,,space,13.977546899579465,None,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,323.1823931001127,323.1859622001648,324.16645540017635,338.14566970057786,space,13.977546899579465,None,,,Bradley_Zn,001,2024-11-13_10h31.09.822,Foreperiod_task,2024.2.1post4,60.01579622195129,2024-11-13 10h31.20.448948 -0800,
0,0,0,[-0.04722222222222222],[0.19166666666666668],[1],[0],[0],[2.4670474007725716],,,,1,0,1,0,0,0,0,0,338.16072340030223,,,,,,,,,,,,338.1465282002464,338.16072340030223,0.0008461000397801399,338.16072340030223,338.16072340030223,338.3610795000568,340.1461642002687,340.1461642002687,340.1461642002687,340.1626802999526,340.6143795000389,2,normal,0.46704740077257156,[-0.04722222222222222],[0.19166666666666668],[1],[0],[0],[2.4670474007725716],340.6148584000766,340.6298368005082,340.92984199989587,341.96520250011235,,,,,,,,,,Bradley_Zn,001,2024-11-13_10h31.09.822,Foreperiod_task,2024.2.1post4,60.01579622195129,2024-11-13 10h31.20.448948 -0800,
1,0,1,[-0.04722222222222222],[0.19166666666666668],[1],[0],[0],[2.284685700200498],,,,1,0,1,0,1,0,1,0,341.98061440046877,,,,,,,,,,,,341.9654852999374,341.98061440046877,0.00030079949647188187,341.98061440046877,341.98061440046877,342.18107120040804,343.9657634003088,343.9657634003088,343.9657634003088,343.9824469005689,344.2511136997491,2,normal,0.2846857002004981,[-0.04722222222222222],[0.19166666666666668],[1],[0],[0],[2.284685700200498],344.2517023002729,344.2661188002676,344.56621349975467,345.4509862996638,,,,,,,,,,Bradley_Zn,001,2024-11-13_10h31.09.822,Foreperiod_task,2024.2.1post4,60.01579622195129,2024-11-13 10h31.20.448948 -0800,
2,0,2,[-0.11018518518518519],[0.16296296296296298],[1],[0],[0],[1.6845009000971913],,,,1,0,1,0,2,0,2,0,345.46695210039616,,,,,,,,,,,,345.45124510023743,345.46695210039616,0.0002744002267718315,345.46695210039616,345.46695210039616,345.66715160012245,346.8517025997862,346.8517025997862,346.8517025997862,346.8683235999197,347.13655170053244,1.3842069474309162,surprise,0.3002939526662751,[-0.11018518518518519],[0.16296296296296298],[1],[0],[0],[1.6845009000971913],347.1369599001482,347.1517687002197,347.4518856005743,348.58684580028057,,,,,,,,,,Bradley_Zn,001,2024-11-13_10h31.09.822,Foreperiod_task,2024.2.1post4,60.01579622195129,2024-11-13 10h31.20.448948 -0800,
3,0,3,[-0.11018518518518519],[0.16296296296296298],[1],[0],[0],[0.900420899502933],,,,1,0,1,0,3,0,3,0,348.6029222998768,,,,,,,,,,,,348.58711689990014,348.6029222998768,0.00028900057077407837,348.6029222998768,348.6029222998768,348.8031510002911,349.0867757005617,349.0867757005617,349.0867757005617,349.103244099766,349.48835709970444,0.5,normal,0.400420899502933,[-0.11018518518518519],[0.16296296296296298],[1],[0],[0],[0.900420899502933],349.488763500005,349.5034883003682,349.8039993997663,351.00566480029374,,,,,,,,,,Bradley_Zn,001,2024-11-13_10h31.09.822,Foreperiod_task,2024.2.1post4,60.01579622195129,2024-11-13 10h31.20.448948 -0800,
4,0,4,[-0.11018518518518519],[0.16296296296296298],[1],[0],[0],[0.8169040000066161],,,,1,0,1,0,4,0,4,0,351.021502699703,,,,,,,,,,,,351.0059537002817,351.021502699703,0.000300699844956398,351.021502699703,351.021502699703,351.22198410052806,351.50542670022696,351.50542670022696,351.50542670022696,351.522093700245,351.8236257005483,0.5,normal,0.3169040000066161,[-0.11018518518518519],[0.16296296296296298],[1],[0],[0],[0.8169040000066161],351.8240596000105,351.8391625005752,352.13919560052454,353.1077477997169,,,,,,,,,,Bradley_Zn,001,2024-11-13_10h31.09.822,Foreperiod_task,2024.2.1post4,60.01579622195129,2024-11-13 10h31.20.448948 -0800,
5,0,5,[-0.11018518518518519],[0.16296296296296298],[1],[0],[0],[2.2844468001276255],,,,1,0,1,0,5,0,5,0,353.123479699716,,,,,,,,,,,,353.1080766003579,353.123479699716,0.0003370000049471855,353.123479699716,353.123479699716,353.32359139993787,355.10842460021377,355.10842460021377,355.10842460021377,355.12495009973645,355.39339600037783,2,normal,0.28444680012762547,[-0.11018518518518519],[0.16296296296296298],[1],[0],[0],[2.2844468001276255],355.39381940010935,355.4085587002337,355.70888220053166,356.72710719984025,,,,,,,,,,Bradley_Zn,001,2024-11-13_10h31.09.822,Foreperiod_task,2024.2.1post4,60.01579622195129,2024-11-13 10h31.20.448948 -0800,
6,0,6,[-0.11018518518518519],[0.16296296296296298],[1],[0],[0],[2.3014981001615524],,,,1,0,1,0,6,0,6,0,356.7432752000168,,,,,,,,,,,,356.7273836005479,356.7432752000168,0.0002845004200935364,356.7432752000168,356.7432752000168,356.9432503003627,358.7285138005391,358.7285138005391,358.7285138005391,358.7447365997359,359.0296859005466,2,normal,0.30149810016155243,[-0.11018518518518519],[0.16296296296296298],[1],[0],[0],[2.3014981001615524],359.03011600021273,359.04493120033294,359.34520110022277,360.346839800477,,,,,,,,,,Bradley_Zn,001,2024-11-13_10h31.09.822,Foreperiod_task,2024.2.1post4,60.01579622195129,2024-11-13 10h31.20.448948 -0800,
7,0,7,[-0.11018518518518519],[0.16296296296296298],[1],[0],[0],[2.234899800270796],,,,1,0,1,0,7,0,7,0,360.36236750055104,,,,,,,,,,,,360.3471108004451,360.36236750055104,0.0002943994477391243,360.36236750055104,360.36236750055104,360.5629221005365,362.34787419997156,362.34787419997156,362.34787419997156,362.36454220023006,362.58281289972365,2,normal,0.23489980027079582,[-0.11018518518518519],[0.16296296296296298],[1],[0],[0],[2.234899800270796],362.5832409998402,362.59801040031016,362.89816279988736,364.23343009967357,,,,,,,,,,Bradley_Zn,001,2024-11-13_10h31.09.822,Foreperiod_task,2024.2.1post4,60.01579622195129,2024-11-13 10h31.20.448948 -0800,
8,0,8,[-0.11018518518518519],[0.16296296296296298],[1],[0],[0],[2.285399599932134],,,,1,0,1,0,8,0,8,0,364.24929609987885,,,,,,,,,,,,364.2336864005774,364.24929609987885,0.00027140043675899506,364.24929609987885,364.24929609987885,364.4496320998296,366.23439909983426,366.23439909983426,366.23439909983426,366.2510484997183,366.52005130052567,2,normal,0.28539959993213415,[-0.11018518518518519],[0.16296296296296298],[1],[0],[0],[2.285399599932134],366.5206059999764,366.53475159965456,366.8348949998617,368.0368929002434,,,,,,,,,,Bradley_Zn,001,2024-11-13_10h31.09.822,Foreperiod_task,2024.2.1post4,60.01579622195129,2024-11-13 10h31.20.448948 -0800,
9,0,9,[-0.11018518518518519],[0.16296296296296298],[1],[0],[0],[0.916682300157845],,,,1,0,1,0,9,0,9,0,368.05244799982756,,,,,,,,,,,,368.0372088998556,368.05244799982756,0.00033690035343170166,368.05244799982756,368.05244799982756,368.25281320046633,368.55308680050075,368.55308680050075,368.55308680050075,368.56974940001965,368.95483590010554,0.5,normal,0.416682300157845,[-0.11018518518518519],[0.16296296296296298],[1],[0],[0],[0.916682300157845],368.95525760017335,368.97019559983164,369.26987440045923,370.4888228001073,,,,,,,,,,Bradley_Zn,001,2024-11-13_10h31.09.822,Foreperiod_task,2024.2.1post4,60.01579622195129,2024-11-13 10h31.20.448948 -0800,
10,0,10,[-0.11018518518518519],[0.16296296296296298],[1],[0],[0],[2.301231300458312],,,,1,0,1,0,10,0,10,0,370.50467659998685,,,,,,,,,,,,370.48912130016834,370.50467659998685,0.0003108000382781029,370.50467659998685,370.50467659998685,370.7046982003376,372.48955349996686,372.48955349996686,372.48955349996686,372.50629379972816,372.7911171000451,2,normal,0.30123130045831203,[-0.11018518518518519],[0.16296296296296298],[1],[0],[0],[2.301231300458312],372.791574800387,372.8063254998997,373.10633020009845,374.27503690030426,,,,,,,,,,Bradley_Zn,001,2024-11-13_10h31.09.822,Foreperiod_task,2024.2.1post4,60.01579622195129,2024-11-13 10h31.20.448948 -0800,
11,0,11,[-0.11018518518518519],[0.16296296296296298],[1],[0],[0],[0.8838700000196695],,,,1,0,1,0,11,0,11,0,374.291107499972,,,,,,,,,,,,374.275315400213,374.291107499972,0.00029639992862939835,374.291107499972,374.291107499972,374.49141249991953,374.7750361999497,374.7750361999497,374.7750361999497,374.79158740025014,375.1599919004366,0.5,normal,0.38387000001966953,[-0.11018518518518519],[0.16296296296296298],[1],[0],[0],[0.8838700000196695],375.1604366004467,375.1751469997689,375.4754999997094,376.7115623001009,,,,,,,,,,Bradley_Zn,001,2024-11-13_10h31.09.822,Foreperiod_task,2024.2.1post4,60.01579622195129,2024-11-13 10h31.20.448948 -0800,
12,0,12,[-0.11481481481481481],[0.1962962962962963],[1],[0],[0],[1.6328802993521094],,,,1,0,1,0,12,0,12,0,376.72634870000184,,,,,,,,,,,,376.71183730009943,376.72634870000184,0.000291300006210804,376.72634870000184,376.72634870000184,376.92647469975054,378.04417499992996,378.04417499992996,378.04417499992996,378.06085630040616,378.3455242998898,1.3332730311144825,surprise,0.29960726823762696,[-0.11481481481481481],[0.1962962962962963],[1],[0],[0],[1.6328802993521094],378.345933300443,378.3611767999828,378.6613694000989,379.7468458004296,,,,,,,,,,Bradley_Zn,001,2024-11-13_10h31.09.822,Foreperiod_task,2024.2.1post4,60.01579622195129,2024-11-13 10h31.20.448948 -0800,
13,0,13,[-0.11481481481481481],[0.1962962962962963],[1],[0],[0],[0.8662999998778105],,,,1,0,1,0,13,0,13,0,379.7624425003305,,,,,,,,,,,,379.74713070038706,379.7624425003305,0.000296199694275856,379.7624425003305,379.7624425003305,379.9625208005309,380.24612279981375,380.24612279981375,380.24612279981375,380.26271940022707,380.61418819986284,0.5,normal,0.3662999998778105,[-0.11481481481481481],[0.1962962962962963],[1],[0],[0],[0.8662999998778105],380.61462569981813,380.62959340028465,380.9298935998231,382.0482764001936,,,,,,,,,,Bradley_Zn,001,2024-11-13_10h31.09.822,Foreperiod_task,2024.2.1post4,60.01579622195129,2024-11-13 10h31.20.448948 -0800,
14,0,14,[-0.11481481481481481],[0.1962962962962963],[1],[0],[0],[0.8495410000905395],,,,1,0,1,0,14,0,14,0,382.06425310019404,,,,,,,,,,,,382.04858470056206,382.06425310019404,0.0003299005329608917,382.06425310019404,382.06425310019404,382.2644006004557,382.5481740999967,382.5481740999967,382.5481740999967,382.56476160045713,382.89873689971864,0.5,normal,0.34954100009053946,[-0.11481481481481481],[0.1962962962962963],[1],[0],[0],[0.8495410000905395],382.89899300038815,382.9146968005225,383.21510600019246,384.33253089990467,,,,,,,,,,Bradley_Zn,001,2024-11-13_10h31.09.822,Foreperiod_task,2024.2.1post4,60.01579622195129,2024-11-13 10h31.20.448948 -0800,
